flag	content
$LINE_TREASURE_CHAMBER_INTRO_110_CHAR	$BER
$LINE_TREASURE_CHAMBER_INTRO_110_TEXT	Nous sommes déjà liés ! Je l'ai appelée :
$LINE_TREASURE_CHAMBER_INTRO_120_CHAR	$BER
$LINE_TREASURE_CHAMBER_INTRO_120_TEXT	« LA PUISSANTE BRISEUSE D'OS, L'ÉVISCÉRATRICE ULTIME, LA TRANCHEUSE DE GOSIERS ENNEMIS, L'ÉMASCULATRICE D'OPPOSITION... »
$LINE_TREASURE_CHAMBER_INTRO_130_CHAR	$BER
$LINE_TREASURE_CHAMBER_INTRO_130_TEXT	« CELLE QUI A DÉJÀ GOÛTÉ AU SANG D'INNOMBRABLES ! »
$LINE_TREASURE_CHAMBER_INTRO_140_CHAR	$BER
$LINE_TREASURE_CHAMBER_INTRO_140_TEXT	Ou bien Evni, pour faire court.
$LINE_TREASURE_CHAMBER_INTRO_150_CHAR	$BER
$LINE_TREASURE_CHAMBER_INTRO_150_TEXT	Vous n'allez tout de même pas interférer ! Entre nous, c'est... l'amour véritable !
$LINE_TREASURE_CHAMBER_INTRO_160_CHAR	$DRA
$LINE_TREASURE_CHAMBER_INTRO_160_TEXT	Eh bien... Pour un prix raisonnable, je pourrais être amenée à m'en séparer.
$SCENE_TREASURE_CHAMBER_OUTRO_TITLE	À portée
$LINE_TREASURE_CHAMBER_OUTRO_00_CHAR	$MCG
$LINE_TREASURE_CHAMBER_OUTRO_00_TEXT	Je peux voir le col de la montagne d'ici ! Nous sommes presque tirés d'affaire !
$LINE_TREASURE_CHAMBER_OUTRO_10_CHAR	$HEA
$LINE_TREASURE_CHAMBER_OUTRO_10_TEXT	*$MCG... Je vais rester ici.
$LINE_TREASURE_CHAMBER_OUTRO_20_CHAR	$MCG
$LINE_TREASURE_CHAMBER_OUTRO_20_TEXT	Quoi ?
$LINE_TREASURE_CHAMBER_OUTRO_30_CHAR	$HEA
$LINE_TREASURE_CHAMBER_OUTRO_30_TEXT	La victoire est à portée de main. Vous n'aurez aucun mal à vous en sortir sans moi.
$LINE_TREASURE_CHAMBER_OUTRO_40_CHAR	$HEA
$LINE_TREASURE_CHAMBER_OUTRO_40_TEXT	Je n'ai jamais eu l'intention de survivre à ce voyage.
$LINE_TREASURE_CHAMBER_OUTRO_50_CHAR	$HEA
$LINE_TREASURE_CHAMBER_OUTRO_50_TEXT	Finir mes jours dans cette cité en ruines ou ailleurs, qu'importe...
$LINE_TREASURE_CHAMBER_OUTRO_60_CHAR	$MCG
$LINE_TREASURE_CHAMBER_OUTRO_60_TEXT	Vous m'avez promis de m'aider à partir d'ici. Je n'ai pas l'intention de vous laisser revenir sur votre parole maintenant !
$LINE_TREASURE_CHAMBER_OUTRO_70_CHAR	$HEA
$LINE_TREASURE_CHAMBER_OUTRO_70_TEXT	*$MCG, j'ai le sang de millions de personnes sur les mains.
$LINE_TREASURE_CHAMBER_OUTRO_80_CHAR	$HEA
$LINE_TREASURE_CHAMBER_OUTRO_80_TEXT	Zelemir en a payé le prix.
$LINE_TREASURE_CHAMBER_OUTRO_90_CHAR	$HEA
$LINE_TREASURE_CHAMBER_OUTRO_90_TEXT	C'est désormais à moi de payer.
$LINE_TREASURE_CHAMBER_OUTRO_100_CHAR	$MCG
$LINE_TREASURE_CHAMBER_OUTRO_100_TEXT	Je...
$LINE_TREASURE_CHAMBER_OUTRO_110_CHAR	$HEA
$LINE_TREASURE_CHAMBER_OUTRO_110_TEXT	Il n'y a rien à ajouter. Partez.
$LINE_TREASURE_CHAMBER_OUTRO_120_CHAR	$MCG
$LINE_TREASURE_CHAMBER_OUTRO_120_TEXT	...
$LINE_TREASURE_CHAMBER_OUTRO_130_CHAR	$MAG
$LINE_TREASURE_CHAMBER_OUTRO_130_TEXT	Ancien...
$LINE_TREASURE_CHAMBER_OUTRO_140_CHAR	$HEA
$LINE_TREASURE_CHAMBER_OUTRO_140_TEXT	*$MAG... Vous n'aspiriez qu'à tuer Zelemir. Mes mains sont aussi souillées que les siennes.
$LINE_TREASURE_CHAMBER_OUTRO_150_CHAR	$MAG
$LINE_TREASURE_CHAMBER_OUTRO_150_TEXT	Je le sais...
$LINE_TREASURE_CHAMBER_OUTRO_160_CHAR	$HEA
$LINE_TREASURE_CHAMBER_OUTRO_160_TEXT	Laissez-moi donc à ma mort.
$LINE_TREASURE_CHAMBER_OUTRO_170_CHAR	$MAG
$LINE_TREASURE_CHAMBER_OUTRO_170_TEXT	Vous m'avez aidée quand personne d'autre ne l'aurait fait... Je...
$LINE_TREASURE_CHAMBER_OUTRO_180_CHAR	$HEA
$LINE_TREASURE_CHAMBER_OUTRO_180_TEXT	*$MAG, j'ai assassiné votre peuple.
$LINE_TREASURE_CHAMBER_OUTRO_190_CHAR	$HEA
$LINE_TREASURE_CHAMBER_OUTRO_190_TEXT	Laissez-moi en payer le prix.
$LINE_TREASURE_CHAMBER_OUTRO_200_CHAR	$MAG
$LINE_TREASURE_CHAMBER_OUTRO_200_TEXT	Non.
$LINE_TREASURE_CHAMBER_OUTRO_210_CHAR	$MAG
$LINE_TREASURE_CHAMBER_OUTRO_210_TEXT	Non, vous n'avez pas le droit d'abandonner ainsi votre vie !
$LINE_TREASURE_CHAMBER_OUTRO_220_CHAR	$MAG
$LINE_TREASURE_CHAMBER_OUTRO_220_TEXT	Elle m'appartient, en compensation pour la vie des miens ! Je ne vous accorderai pas le luxe du suicide !
$LINE_TREASURE_CHAMBER_OUTRO_230_CHAR	$HEA
$LINE_TREASURE_CHAMBER_OUTRO_230_TEXT	Qu'il en soit ainsi.
$LINE_TREASURE_CHAMBER_OUTRO_240_CHAR	$HEA
$LINE_TREASURE_CHAMBER_OUTRO_240_TEXT	Prenez ma vie. Ce n'est que justice.
$LINE_TREASURE_CHAMBER_OUTRO_250_CHAR	$MAG
$LINE_TREASURE_CHAMBER_OUTRO_250_TEXT	...
$LINE_TREASURE_CHAMBER_OUTRO_260_CHAR	$MAG
$LINE_TREASURE_CHAMBER_OUTRO_260_TEXT	C'est MON choix. Pas le vôtre.
$LINE_TREASURE_CHAMBER_OUTRO_270_CHAR	$MAG
$LINE_TREASURE_CHAMBER_OUTRO_270_TEXT	Je prendrai votre vie quand et comme j'en déciderai.
$LINE_TREASURE_CHAMBER_OUTRO_280_CHAR	$MAG
$LINE_TREASURE_CHAMBER_OUTRO_280_TEXT	À présent levez-vous, et suivez-nous.
$SCENE_4_4_INTRO_TITLE	Piégés
$LINE_4_4_INTRO_00_CHAR	$RAN
$LINE_4_4_INTRO_00_TEXT	Hé, les gars ? Je pense avoir découvert pourquoi il n'y avait aucun Revenant dans la cité...
$LINE_4_4_INTRO_10_CHAR	$RAN
$LINE_4_4_INTRO_10_TEXT	Ils nous attendaient tous ici.
$LINE_4_4_INTRO_20_CHAR	$MCG
$LINE_4_4_INTRO_20_TEXT	Il doit bien y en avoir des milliers...
$LINE_4_4_INTRO_30_CHAR	$RAN
$LINE_4_4_INTRO_30_TEXT	Ouais...
$LINE_4_4_INTRO_40_CHAR	$BER
$LINE_4_4_INTRO_40_TEXT	Je ne m'attendais vraiment pas à mourir comme ça...
$LINE_4_4_INTRO_50_CHAR	$BER
$LINE_4_4_INTRO_50_TEXT	Mais j'en ai toujours rêvé !
$LINE_4_4_INTRO_60_CHAR	$BER
$LINE_4_4_INTRO_60_TEXT	SANG !
$LINE_4_4_INTRO_70_CHAR	$RAN
$LINE_4_4_INTRO_70_TEXT	Eh bien...
$LINE_4_4_INTRO_80_CHAR	$MCG
$LINE_4_4_INTRO_80_TEXT	Nous ne pouvons pas faire grand-chose d'autre.
$LINE_4_4_INTRO_90_CHAR	$RAN
$LINE_4_4_INTRO_90_TEXT	J'aurai été contente de vous connaître...
$LINE_4_4_INTRO_100_CHAR	$DRA
$LINE_4_4_INTRO_100_TEXT	Mortelle...
$LINE_4_4_INTRO_110_CHAR	$MCG
$LINE_4_4_INTRO_110_TEXT	Je suppose que notre accord n'est plus si intéressant que ça, à présent...
$LINE_4_4_INTRO_120_CHAR	$DRA
$LINE_4_4_INTRO_120_TEXT	Je souhaite vous enseigner quelque chose.
$LINE_4_4_INTRO_130_CHAR	$MCG
$LINE_4_4_INTRO_130_TEXT	Quoi donc ?
$LINE_4_4_INTRO_140_CHAR	$DRA
$LINE_4_4_INTRO_140_TEXT	Au cours de notre histoire... Aucun mortel ne s'est jamais vu offrir ce savoir.
$LINE_4_4_INTRO_150_CHAR	$DRA
$LINE_4_4_INTRO_150_TEXT	Mais je crois bien que cette fois, l'heure est venue...
$SCENE_4_4_OUTRO_TITLE	Seuls
$LINE_4_4_OUTRO_00_CHAR	$RAN
$LINE_4_4_OUTRO_00_TEXT	Je n'arrive pas à y croire.
$LINE_4_4_OUTRO_10_CHAR	$MCG
$LINE_4_4_OUTRO_10_TEXT	Au fait que nous ayons survécu ?
$LINE_4_4_OUTRO_20_CHAR	$RAN
$LINE_4_4_OUTRO_20_TEXT	Oui, à ça aussi...
$LINE_4_4_OUTRO_30_CHAR	$RAN
$LINE_4_4_OUTRO_30_TEXT	Mais il n'y a rien autour de nous.
$LINE_4_4_OUTRO_40_CHAR	$RAN
$LINE_4_4_OUTRO_40_TEXT	Pas un seul Revenant.
$LINE_4_4_OUTRO_50_CHAR	$RAN
$LINE_4_4_OUTRO_50_TEXT	Nous ne sommes suivis par personne...
$SCENE_4_5_INTRO_TITLE	La main droite d'Eztli-Tenoch
$LINE_4_5_INTRO_00_CHAR	$RAN
$LINE_4_5_INTRO_00_TEXT	Par les Dieux... Je n'aurais jamais cru voir ça un jour...
$LINE_4_5_INTRO_10_CHAR	$RAN
$LINE_4_5_INTRO_10_TEXT	Nous avons atteint la sortie !
$LINE_4_5_INTRO_20_CHAR	$RAN
$LINE_4_5_INTRO_20_TEXT	Je vais quitter cet Enfer !
$LINE_4_5_INTRO_30_CHAR	$RAN
$LINE_4_5_INTRO_30_TEXT	*$MCG ! En voilà d'autres !
$LINE_4_5_INTRO_40_CHAR	PRÉDICATEUR SANGUINAIRE
$LINE_4_5_INTRO_40_TEXT	*Ah, cette $MCG a décidément beaucoup de chance...
$LINE_4_5_INTRO_50_CHAR	PRÉDICATEUR SANGUINAIRE
$LINE_4_5_INTRO_50_TEXT	Rares sont ceux à avoir vu Eztli-Tenoch étendre sa glorieuse main droite...
$LINE_4_5_INTRO_60_CHAR	PRÉDICATEUR SANGUINAIRE
$LINE_4_5_INTRO_60_TEXT	...pour s'emparer de ce qui lui appartient.
$LINE_4_5_INTRO_70_CHAR	PRÉDICATEUR SANGUINAIRE
$LINE_4_5_INTRO_70_TEXT	Contemplez la mort.
$SCENE_4_5_OUTRO_TITLE	L'offre de Zelemir
$NARR_4_5_OUTRO_00_TEXT	Acte VII
$NARR_4_5_OUTRO_00_SUB_TEXT	*On dit que les hommes craignent la mort. Mon expérience m'a appris que ce dont les hommes ont vraiment peur, c'est de l'incertitude de la mort. Au milieu de ce tumulte, alors que la mort m'apparaissait certaine, j'ai été envahi par un calme inébranlable tel que je n'en avais connu, et tel que je n'en ai jamais connu depuis.$N$NEt c'est seulement lorsqu'est apparu un espoir de survie$Nque j'ai ressenti la véritable emprise de la terreur.
$NARR_4_5_OUTRO_00_SUB_SUB_TEXT	*$N$N$N$N$N$N$N$N-extrait des Mémoires de Gédémon Dalavbar, Maître des Archers,$Nrelatant son histoire, ses aventures et ses exploits au service du Roi d'Ash
$LINE_4_5_OUTRO_00_CHAR	$MCG
$LINE_4_5_OUTRO_00_TEXT	Si vous êtes là pour vous battre...
$LINE_4_5_OUTRO_10_CHAR	ZELEMIR
$LINE_4_5_OUTRO_10_TEXT	La seule raison de ma présence est d'empêcher votre sang de tomber entre les mains de l'ennemi.
$LINE_4_5_OUTRO_20_CHAR	ZELEMIR
$LINE_4_5_OUTRO_20_TEXT	À présent que votre fuite est assurée, je n'ai plus aucune raison de vous arrêter.
$LINE_4_5_OUTRO_30_CHAR	ZELEMIR
$LINE_4_5_OUTRO_30_TEXT	En fait, vous allez représenter une diversion idéale.
$LINE_4_5_OUTRO_40_CHAR	$DRA
$LINE_4_5_OUTRO_40_TEXT	Qu'avez-vous fait à mon enfant, chien ?!
$LINE_4_5_OUTRO_50_CHAR	ZELEMIR
$LINE_4_5_OUTRO_50_TEXT	Je lui ai trouvé un meilleur usage que ce qu'une larve estropiée telle que vous aurait pu lui offrir.
$LINE_4_5_OUTRO_60_CHAR	$DRA
$LINE_4_5_OUTRO_60_TEXT	Vous avez assassiné mes enfants !
$LINE_4_5_OUTRO_70_CHAR	ZELEMIR
$LINE_4_5_OUTRO_70_TEXT	Leur sacrifice sauvera ce monde.
$LINE_4_5_OUTRO_80_CHAR	ZELEMIR
$LINE_4_5_OUTRO_80_TEXT	En ce moment même, vos enfants sont éparpillés au sein des mines sous la Fosse, dans l'attente de mon signal.
$LINE_4_5_OUTRO_90_CHAR	ZELEMIR
$LINE_4_5_OUTRO_90_TEXT	Lorsque j'en donnerai l'ordre, ces Dragons Revenants déclencheront l'explosion de gisements de minerai spécifiques...
$LINE_4_5_OUTRO_100_CHAR	ZELEMIR
$LINE_4_5_OUTRO_100_TEXT	La Fosse s'effondrera...
$LINE_4_5_OUTRO_110_CHAR	ZELEMIR
$LINE_4_5_OUTRO_110_TEXT	En tuant tout ce qui s'y trouve.
$LINE_4_5_OUTRO_120_CHAR	ZELEMIR
$LINE_4_5_OUTRO_120_TEXT	Le nombre considérable de victimes me permettra de créer un nouveau sceau de sang.
$LINE_4_5_OUTRO_130_CHAR	ZELEMIR
$LINE_4_5_OUTRO_130_TEXT	Un sceau mille fois plus puissant.
$LINE_4_5_OUTRO_140_CHAR	ZELEMIR
$LINE_4_5_OUTRO_140_TEXT	Aucun héritier ne survivra.
$LINE_4_5_OUTRO_150_CHAR	ZELEMIR
$LINE_4_5_OUTRO_150_TEXT	Et Eztli-Tenoch sera piégé à tout jamais.
$LINE_4_5_OUTRO_160_CHAR	$DRA
$LINE_4_5_OUTRO_160_TEXT	Vous allez périr dans les flammes !
$LINE_4_5_OUTRO_170_CHAR	ZELEMIR
$LINE_4_5_OUTRO_170_TEXT	Je ne pense pas.
$LINE_4_5_OUTRO_180_CHAR	ZELEMIR
$LINE_4_5_OUTRO_180_TEXT	Sachez que si vous tentez de me suivre, vous serez anéantis.
$LINE_4_5_OUTRO_190_CHAR	ZELEMIR
$LINE_4_5_OUTRO_190_TEXT	*Adieu, $MCG.
$LINE_4_5_OUTRO_200_CHAR	ZELEMIR
$LINE_4_5_OUTRO_200_TEXT	Bientôt, tout sera terminé.
$LINE_4_5_OUTRO_210_CHAR	$DRA
$LINE_4_5_OUTRO_210_TEXT	Le lâche s'est enfui dans le Monde à Mi-Chemin !
$LINE_4_5_OUTRO_220_CHAR	$DRA
$LINE_4_5_OUTRO_220_TEXT	Vite ! Emmenez-nous à sa poursuite !
$LINE_4_5_OUTRO_230_CHAR	$RAN
$LINE_4_5_OUTRO_230_TEXT	Holà, on se calme !
$LINE_4_5_OUTRO_240_CHAR	$RAN
$LINE_4_5_OUTRO_240_TEXT	Suis-je la seule à me souvenir que nous sommes arrivés à la sortie ?
$LINE_4_5_OUTRO_250_CHAR	$RAN
$LINE_4_5_OUTRO_250_TEXT	Vous savez, le truc qui nous permettra de nous échapper ?
$LINE_4_5_OUTRO_260_CHAR	$DRA
$LINE_4_5_OUTRO_260_TEXT	L'heure n'est pas à la couardise !
$LINE_4_5_OUTRO_270_CHAR	$RAN
$LINE_4_5_OUTRO_270_TEXT	Ce n'est pas non plus le moment de nous faire tuer !
$LINE_4_5_OUTRO_280_CHAR	$RAN
$LINE_4_5_OUTRO_280_TEXT	*$MCG ?
$SCENE_4_6_INTRO_TITLE	La sortie
$LINE_4_6_INTRO_00_CHAR	$MAG
$LINE_4_6_INTRO_00_TEXT	Vous allez juste vous en aller ?
$LINE_4_6_INTRO_10_CHAR	$MCG
$LINE_4_6_INTRO_10_TEXT	Je ne vois pas trop quel autre choix je peux avoir...
$LINE_4_6_INTRO_20_CHAR	$MAG
$LINE_4_6_INTRO_20_TEXT	Je ne resterai pas assise à regarder ce qui reste de mon peuple être sacrifié !
$LINE_4_6_INTRO_30_CHAR	$MAG
$LINE_4_6_INTRO_30_TEXT	Moi qui commençait à vous prendre pour une amie...
$LINE_4_6_INTRO_40_CHAR	$MAG
$LINE_4_6_INTRO_40_TEXT	Un jour, vous apprendrez qu'il vaut mieux mourir aux côtés de ses camarades, plutôt que de vivre seul éternellement.
$LINE_4_6_INTRO_50_CHAR	$MAG
$LINE_4_6_INTRO_50_TEXT	Puissiez-vous apprendre cette leçon dans l'amertume.
$LINE_4_6_INTRO_60_CHAR	$MCG
$LINE_4_6_INTRO_60_TEXT	...
$LINE_4_6_INTRO_70_CHAR	$HEA
$LINE_4_6_INTRO_70_TEXT	*Vous écoutez la voix de la sagesse, $MCG.
$LINE_4_6_INTRO_80_CHAR	$MCG
$LINE_4_6_INTRO_80_TEXT	Ah bon ?
$LINE_4_6_INTRO_90_CHAR	$HEA
$LINE_4_6_INTRO_90_TEXT	Vous devez partir afin d'assurer l'avenir.
$LINE_4_6_INTRO_100_CHAR	$HEA
$LINE_4_6_INTRO_100_TEXT	Je dois mourir avec le passé que j'ai créé.
$LINE_4_6_INTRO_110_CHAR	$MCG
$LINE_4_6_INTRO_110_TEXT	Au revoir, mon ami.
$LINE_4_6_INTRO_120_CHAR	$HEA
$LINE_4_6_INTRO_120_TEXT	Que Selinadt guide vos pas...
$LINE_4_6_INTRO_130_CHAR	$DRA
$LINE_4_6_INTRO_130_TEXT	Je vous ai enseigné le secret du Feu !
$LINE_4_6_INTRO_140_CHAR	$DRA
$LINE_4_6_INTRO_140_TEXT	Et vous allez nous tourner le dos ?!
$LINE_4_6_INTRO_150_CHAR	$DRA
$LINE_4_6_INTRO_150_TEXT	Que pouvais-je espérer d'autre de la part d'une mortelle...
$LINE_4_6_INTRO_160_CHAR	$MCG
$LINE_4_6_INTRO_160_TEXT	*$DRA, le monde entier est en jeu.
$LINE_4_6_INTRO_170_CHAR	$DRA
$LINE_4_6_INTRO_170_TEXT	Je n'ai que faire du monde !
$LINE_4_6_INTRO_180_CHAR	$DRA
$LINE_4_6_INTRO_180_TEXT	Mes enfants ne périront pas sans être vengés !
$LINE_4_6_INTRO_190_CHAR	$DRA
$LINE_4_6_INTRO_190_TEXT	La couardise des mortels...
$LINE_4_6_INTRO_200_CHAR	$BER
$LINE_4_6_INTRO_200_TEXT	*Yo, $MCG !
$LINE_4_6_INTRO_210_CHAR	$MCG
$LINE_4_6_INTRO_210_TEXT	Vous aussi ?
$LINE_4_6_INTRO_220_CHAR	$BER
$LINE_4_6_INTRO_220_TEXT	On s'est bien amusés, tout ça, mais je ne peux pas passer à côté d'une chance d'aller me frotter au plus costaud et au plus flippant de tous les nécromanciens du monde !
$LINE_4_6_INTRO_230_CHAR	$BER
$LINE_4_6_INTRO_230_TEXT	Et puis bon, c'est pas mon style de chercher à éviter un combat.
$LINE_4_6_INTRO_240_CHAR	$MCG
$LINE_4_6_INTRO_240_TEXT	Il ne s'agit pas d'un combat, c'est juste du suicide !
$LINE_4_6_INTRO_250_CHAR	$BER
$LINE_4_6_INTRO_250_TEXT	Je sais pas trop... J'ai survécu à tout jusqu'ici... Si je devais mourir, je crois que ce serait déjà fait.
$LINE_4_6_INTRO_260_CHAR	$BER
$LINE_4_6_INTRO_260_TEXT	Surtout la fois où j'ai mangé ces boulettes grillées qui se sont avérées ne pas du tout être des boulettes grillées...
$LINE_4_6_INTRO_270_CHAR	$BER
$LINE_4_6_INTRO_270_TEXT	Enfin bref, tant que j'ai l'occasion de découper quelqu'un en petits morceaux, le reste, c'est du détail !
$LINE_4_6_INTRO_280_CHAR	$BER
$LINE_4_6_INTRO_280_TEXT	À plus !
$LINE_4_6_INTRO_290_CHAR	$MCG
$LINE_4_6_INTRO_290_TEXT	Au revoir...
$LINE_4_6_INTRO_300_CHAR	$MCG
$LINE_4_6_INTRO_300_TEXT	...
$LINE_4_6_INTRO_310_CHAR	$MCG
$LINE_4_6_INTRO_310_TEXT	Quelqu'un d'autre ?
$LINE_4_6_INTRO_320_CHAR	$KNI
$LINE_4_6_INTRO_320_TEXT	Je suis lié par ma dette.
$LINE_4_6_INTRO_330_CHAR	$KNI
$LINE_4_6_INTRO_330_TEXT	Je vous suivrai, quel que soit votre choix.
$LINE_4_6_INTRO_340_CHAR	$MCG
$LINE_4_6_INTRO_340_TEXT	*Merci, $KNI.
$LINE_4_6_INTRO_350_CHAR	$MCG
$LINE_4_6_INTRO_350_TEXT	*$RAN ?
$LINE_4_6_INTRO_360_CHAR	$RAN
$LINE_4_6_INTRO_360_TEXT	Hé, ce n'est pas la peine de me demander. Je me casse de cette décharge !
$LINE_4_6_INTRO_370_CHAR	$RAN
$LINE_4_6_INTRO_370_TEXT	Je n'ai pas fait tout ce chemin pour atteindre la sortie, juste pour faire demi-tour et me faire tuer à l'arrivée.
$LINE_4_6_INTRO_380_CHAR	$MCG
$LINE_4_6_INTRO_380_TEXT	Bon eh bien, nous ferions mieux de filer, je crois.
$LINE_4_6_INTRO_390_CHAR	$RAN
$LINE_4_6_INTRO_390_TEXT	...
$LINE_4_6_INTRO_400_CHAR	$RAN
$LINE_4_6_INTRO_400_TEXT	*Hé, $BER !
$LINE_4_6_INTRO_410_CHAR	$BER
$LINE_4_6_INTRO_410_TEXT	Yo.
$LINE_4_6_INTRO_420_CHAR	$RAN
$LINE_4_6_INTRO_420_TEXT	Vous vous rendez bien compte que vous allez mourir, n'est-ce pas ?
$LINE_4_6_INTRO_430_CHAR	$BER
$LINE_4_6_INTRO_430_TEXT	Bah ouais.
$LINE_4_6_INTRO_440_CHAR	$RAN
$LINE_4_6_INTRO_440_TEXT	Et... Ça ne vous donne pas envie d'y réfléchir à deux fois ?
$LINE_4_6_INTRO_450_CHAR	$BER
$LINE_4_6_INTRO_450_TEXT	*$RAN... Vous et moi avons été des survivants toute notre vie.
$LINE_4_6_INTRO_460_CHAR	$BER
$LINE_4_6_INTRO_460_TEXT	Mais on ne peut pas faire ça éternellement. Un jour, il faut que ça s'arrête.
$LINE_4_6_INTRO_470_CHAR	$BER
$LINE_4_6_INTRO_470_TEXT	Là, j'ai une chance de le faire d'une manière qui comptera vraiment.
$LINE_4_6_INTRO_480_CHAR	$RAN
$LINE_4_6_INTRO_480_TEXT	*$BER...
$LINE_4_6_INTRO_490_CHAR	$BER
$LINE_4_6_INTRO_490_TEXT	Et puis comme ça, je n'aurai pas à vous rembourser toute la ferraille que je vous dois.
$LINE_4_6_INTRO_500_CHAR	$BER
$LINE_4_6_INTRO_500_TEXT	À plus !
$LINE_4_6_INTRO_510_CHAR	$RAN
$LINE_4_6_INTRO_510_TEXT	...adieu...
$LINE_4_6_INTRO_520_CHAR	$MCG
$LINE_4_6_INTRO_520_TEXT	*$RAN ?
$LINE_4_6_INTRO_530_CHAR	$RAN
$LINE_4_6_INTRO_530_TEXT	Bon, allons-y.
$SCENE_ENDING_4_6_OUTRO_TITLE	Et maintenant ?
$LINE_ENDING_4_6_OUTRO_00_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_00_TEXT	Nous voilà sortis.
$LINE_ENDING_4_6_OUTRO_10_CHAR	$RAN
$LINE_ENDING_4_6_OUTRO_10_TEXT	Nous sommes vraiment libres !
$LINE_ENDING_4_6_OUTRO_20_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_20_TEXT	Et maintenant, milady ?
$LINE_ENDING_4_6_OUTRO_30_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_30_TEXT	Je ne sais pas trop...
$LINE_ENDING_4_6_OUTRO_40_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_40_TEXT	La Fosse...
$LINE_ENDING_4_6_OUTRO_50_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_50_TEXT	Nous avons fait ce que nous avions à faire.
$LINE_ENDING_4_6_OUTRO_60_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_60_TEXT	Nous n'aurions jamais pu arrêter Zelemir.
$LINE_ENDING_4_6_OUTRO_70_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_70_TEXT	Et si vous aviez été tuée, Eztli-Tenoch aurait été libéré.
$LINE_ENDING_4_6_OUTRO_80_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_80_TEXT	Je ne me sens pas mieux pour autant.
$LINE_ENDING_4_6_OUTRO_90_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_90_TEXT	Tous ces gens...
$LINE_ENDING_4_6_OUTRO_100_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_100_TEXT	C'est un jour sombre.
$LINE_ENDING_4_6_OUTRO_110_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_110_TEXT	Ne vous en voulez pas d'y survivre.
$LINE_ENDING_4_6_OUTRO_120_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_120_TEXT	...
$SCENE_4_7_INTRO_TITLE	À la poursuite de Zelemir
$LINE_4_7_INTRO_00_CHAR	$MCG
$LINE_4_7_INTRO_00_TEXT	Je sais que cela pourrait sauver le monde...
$LINE_4_7_INTRO_10_CHAR	$MCG
$LINE_4_7_INTRO_10_TEXT	Mais je ne peux pas rester sans rien faire face aux actions de Zelemir.
$LINE_4_7_INTRO_20_CHAR	$MCG
$LINE_4_7_INTRO_20_TEXT	Le prix à payer est trop élevé.
$LINE_4_7_INTRO_30_CHAR	$HEA
$LINE_4_7_INTRO_30_TEXT	Comprenez-vous bien les risques d'y aller ?
$LINE_4_7_INTRO_40_CHAR	$HEA
$LINE_4_7_INTRO_40_TEXT	Je ne le laisserai pas mettre son plan à exécution, mais vous laisser venir constitue un danger encore plus grand.
$LINE_4_7_INTRO_50_CHAR	$MCG
$LINE_4_7_INTRO_50_TEXT	Il faut que je sois là si vous voulez avoir une chance de réussir. Vous le savez.
$LINE_4_7_INTRO_60_CHAR	$HEA
$LINE_4_7_INTRO_60_TEXT	Très bien. C'est votre choix.
$LINE_4_7_INTRO_70_CHAR	$BER
$LINE_4_7_INTRO_70_TEXT	Super ! C'est l'heure de la charge suicidaire !
$LINE_4_7_INTRO_80_CHAR	$BER
$LINE_4_7_INTRO_80_TEXT	La violence, y'a que ça de vrai !
$LINE_4_7_INTRO_90_CHAR	$MAG
$LINE_4_7_INTRO_90_TEXT	J'irai avec vous. Je ne laisserai pas ce monstre anéantir ce qui reste de mon peuple.
$LINE_4_7_INTRO_100_CHAR	$DRA
$LINE_4_7_INTRO_100_TEXT	Votre courage dépasse votre constitution, mortelle. Félicitations.
$LINE_4_7_INTRO_110_CHAR	$DRA
$LINE_4_7_INTRO_110_TEXT	Mes enfants ne périront pas sans être vengés.
$LINE_4_7_INTRO_120_CHAR	$RAN
$LINE_4_7_INTRO_120_TEXT	C'est bien beau les grands principes et tout ça, mais moi, je me tire d'ici.
$LINE_4_7_INTRO_130_CHAR	$RAN
$LINE_4_7_INTRO_130_TEXT	Je n'ai pas fait tout ce chemin pour atteindre la sortie, juste pour faire demi-tour et me faire tuer à l'arrivée.
$LINE_4_7_INTRO_140_CHAR	$MCG
$LINE_4_7_INTRO_140_TEXT	Je comprends.
$LINE_4_7_INTRO_150_CHAR	$RAN
$LINE_4_7_INTRO_150_TEXT	Eh bien... Au revoir.
$LINE_4_7_INTRO_160_CHAR	$MCG
$LINE_4_7_INTRO_160_TEXT	*Adieu, $RAN.
$LINE_4_7_INTRO_170_CHAR	$RAN
$LINE_4_7_INTRO_170_TEXT	...
$LINE_4_7_INTRO_180_CHAR	$RAN
$LINE_4_7_INTRO_180_TEXT	*$BER !
$LINE_4_7_INTRO_190_CHAR	$BER
$LINE_4_7_INTRO_190_TEXT	Yo.
